INDNO,YYYYMMDD,DlyCalDt,DlyTotRet,DlyTotInd,DlyPrcRet,DlyPrcInd,DlyIncRet,DlyIncInd,DlyUsdCnt,DlyUsdVal,DlyTotCnt,DlyTotVal,DlyEligCnt,DlyWgtAmt,INDFAM,IndFamType,IndNm,IndBegDt,IndEndDt,BaseLvl,BaseDt,FreqAvail,WeightType,CntValType,PortNum
1000511,19380113,1938-01-13,-0.012841,0.90,-0.012841,4.15,0.000000,21.81,90,16668810,90,16432622,90,90,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19800723,1980-07-23,-0.001846,216.18,-0.001869,153.12,0.000023,141.17,500,809618082,500,808070850,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19520128,1952-01-28,0.001567,7.80,0.001567,17.68,0.000000,44.13,90,36685148,90,36742038,90,90,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19840809,1984-08-09,0.021960,442.23,0.021585,261.05,0.000375,169.39,499,1164925669,499,1192226072,500,499,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19880829,1988-08-29,0.010184,899.14,0.009782,463.92,0.000403,193.79,500,1783191549,500,1801966331,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19560131,1956-01-31,0.007590,15.13,0.007057,27.73,0.000532,54.56,91,68234371,91,68758875,91,91,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19920916,1992-09-16,-0.000453,1578.82,-0.000453,718.73,0.000000,219.67,500,2859199869,500,2858921877,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19410607,1941-06-07,0.009299,0.98,0.009299,3.94,0.000000,24.77,90,13316037,90,13425318,90,90,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19961003,1996-10-03,-0.002497,3047.36,-0.002510,1259.33,0.000013,242.00,500,5183315185,500,5173530784,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19600224,1960-02-24,-0.002551,24.04,-0.002806,36.96,0.000256,65.05,498,239084317,500,238353980,501,498,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,20001024,2000-10-24,0.008640,5608.73,0.008633,2157.41,0.000006,260.00,500,12100260412,500,12121958602,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19340814,1934-08-14,-0.013267,0.52,-0.013346,2.67,0.000079,19.44,90,13041091,90,12923624,90,90,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,20041123,2004-11-23,0.000511,8164.75,0.000456,2946.69,0.000055,277.11,500,10810515979,500,10807878955,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19640320,1964-03-20,-0.001667,38.89,-0.001689,51.91,0.000022,74.93,500,355069842,500,353364098,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,20081217,2008-12-17,-0.000488,6665.98,-0.000605,2235.15,0.000117,298.25,500,8200198596,500,8122706878,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19441102,1944-11-02,0.008683,2.33,0.008542,7.83,0.000141,29.82,89,18521311,89,18624045,90,89,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,20130114,2013-01-14,0.000831,14848.46,0.000831,4575.13,0.000000,324.60,500,13563592948,500,13550948809,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19680416,1968-04-16,0.005913,71.09,0.005872,82.95,0.000041,85.71,500,460036410,500,460196973,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,20170207,2017-02-07,-0.001496,25869.15,-0.001552,7343.71,0.000056,352.34,505,20482042801,505,20487050968,505,505,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19310304,1931-03-04,-0.010797,0.47,-0.010910,2.78,0.000113,16.99,87,25242638,87,24992018,89,87,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,20210304,2021-03-04,-0.014152,43459.72,-0.014313,11315.18,0.000161,384.17,505,33714486896,505,33264795949,505,505,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19720612,1972-06-12,0.000344,94.63,0.000169,96.16,0.000176,98.40,499,551341010,499,552051540,500,499,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,20250401,2025-04-01,0.001163,62053.68,0.001084,14948.16,0.000079,415.24,503,49389644121,503,49587855913,503,503,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19370306,1937-03-06,0.006956,1.50,0.006956,7.15,0.000000,20.95,90,26379026,90,26478692,90,90,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19750630,1975-06-30,0.006397,101.28,0.006316,90.20,0.000082,112.26,499,530272376,499,532701443,500,499,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19490503,1949-05-03,0.001047,3.98,0.000820,10.73,0.000228,37.09,90,21442130,90,21533426,90,90,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19770708,1977-07-08,0.000981,132.53,0.000981,108.70,0.000000,121.90,500,616975421,500,616104364,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19320109,1932-01-09,-0.014626,0.23,-0.014626,1.27,0.000000,17.87,89,12116987,89,11889134,90,89,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19790719,1979-07-19,0.001072,166.85,0.000958,124.46,0.000114,134.04,498,657634892,498,656902382,500,498,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19510302,1951-03-02,0.004609,6.99,0.004215,16.68,0.000395,41.93,90,31894705,90,32019918,90,90,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19810729,1981-07-29,0.000244,263.76,0.000187,178.06,0.000057,148.12,498,887582875,498,887928175,500,498,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19381118,1938-11-18,-0.028238,1.06,-0.028238,4.74,0.000000,22.37,90,18301579,90,17903851,90,90,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
