Date,open_rel,high_rel,low_rel,close_rel,open,high,low,close,daisy_chained_open_rel,daisy_chained_high_rel,daisy_chained_low_rel,daisy_chained_close_rel,daisy_chained_open,daisy_chained_high,daisy_chained_low,daisy_chained_close
2023-01-11,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3976.878385463069,3997.2173571849507,3953.2850650504383,3976.112921087527,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3844.291817292136,3863.9527007751144,3821.4850830111563,3843.5518730066674
2023-01-12,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3990.463213924021,4010.871662611284,3966.7892998448096,3989.695134758378,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3845.697543563433,3865.3656163602677,3822.8824696383617,3844.957328705602
2023-01-13,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4006.412363562543,4026.9023810764193,3982.6438291904137,4005.6412145253357,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3847.1058437299985,3866.7811190043763,3824.282414890885,3846.365357804384
2023-01-17,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3998.27749578209,4018.725909095458,3974.5572225141377,3997.507912533646,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3848.514143896564,3868.196621648485,3825.682360143408,3847.7733869031663
2023-01-18,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3936.0537719096924,3956.183954078528,3912.702648540805,3935.2961654026317,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3849.9224440631288,3869.6121242925933,3827.0823053959307,3849.181416001948
2023-01-19,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3905.9888233762726,3925.9652442080064,3882.816064014324,3905.237003731375,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3851.330744229694,3871.027626936702,3828.482250648454,3850.5894451007302
2023-01-20,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3979.883878485404,4000.2382212173256,3956.2727276155647,3979.1178356164764,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3852.7390443962595,3872.4431295808104,3829.882195900977,3851.9974741995125
2023-01-23,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4027.1703020367995,4047.7664819933534,4003.2786186402195,4026.3951575386122,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3854.1499231709145,3873.861224020799,3831.2847044636796,3853.4080814100575
2023-01-24,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4024.305065355507,4044.886591615823,4000.4303803281323,4023.5304723543472,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3855.5608019455694,3875.279318460787,3832.687213026383,3854.818688620602
2023-01-25,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4023.5737287200723,4044.1515147012783,3999.7033824372847,4022.7992764856363,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3856.971680720224,3876.697412900775,3834.089721589085,3856.2292958311464
2023-01-26,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4067.8646775592083,4088.6689809917066,4043.7315697720305,4067.0817002605863,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3858.382559494879,3878.115507340763,3835.492230151788,3857.639903041691
2023-01-27,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4078.0132256646243,4098.869431874358,4053.819910366941,4077.228294986672,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3859.793438269534,3879.5336017807513,3836.8947387144913,3859.050510252236
2023-01-30,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4025.126566781612,4045.712294451339,4001.247008095934,4024.351815658927,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3861.206900373729,3880.9542927622165,3838.2998152808136,3860.463700295085
2023-01-31,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4084.064284949591,4104.951438126206,4059.835070998062,4083.2781895716234,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3862.6203624779237,3882.3749837436817,3839.704891847136,3861.8768903379337
2023-02-01,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4126.752304176815,4147.857776932701,4102.269838298073,4125.957992264467,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3864.033824582119,3883.7956747251474,3841.109968413459,3863.2900803807825
2023-02-02,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4187.4131716776,4208.828882652797,4162.570827737542,4186.607183840428,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3865.447286686314,3885.216365706612,3842.515044979781,3864.7032704236312
2023-02-03,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4144.053925675387,4165.247884212405,4119.4688157979845,4143.256283569452,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3866.8607487905088,3886.6370566880773,3843.920121546104,3866.11646046648
2023-02-06,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4118.607418086289,4139.671235404966,4094.173272746581,4117.8146738910145,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3868.2767989543395,3888.0603489653063,3845.32777081808,3867.5322380708185
2023-02-07,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4171.624315000269,4192.959276936055,4146.87564039541,4170.821366181681,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3869.69284911817,3889.4836412425357,3846.735420090056,3868.9480156751565
2023-02-08,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4125.399832316764,4146.498388118132,4100.925390143767,4124.60578072644,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3871.108899282001,3890.9069335197646,3848.143069362032,3870.363793279495
2023-02-09,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4088.973256886071,4109.8855160457515,4064.7149198544353,4088.186216635574,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3872.5249494458317,3892.3302257969935,3849.550718634008,3871.779570883833
2023-02-10,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4097.949662712776,4118.907829955778,4073.638072048946,4097.160894695369,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3873.9409996096624,3893.753518074223,3850.958367905984,3873.1953484881715
2023-02-13,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4144.865408791418,4166.063517501146,4120.275484690568,4144.067610492269,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3875.3596425718856,3895.179416410208,3852.3685945942566,3874.6137183918436
2023-02-14,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4143.703284822782,4164.895450075294,4119.120255165387,4142.905710207741,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3876.7782855341084,3896.6053147461926,3853.7788212825294,3876.0320882955157
2023-02-15,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4155.194286478175,4176.445220225741,4130.543085039387,4154.394500090091,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3878.1969284963316,3898.0312130821776,3855.189047970802,3877.450458199188
2023-02-16,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4097.899571162404,4118.857482221904,4073.5882776728604,4097.110812786554,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3879.6155714585543,3899.457111418162,3856.5992746590746,3878.8688281028594
2023-02-17,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4086.558844158129,4107.458755273077,4062.314830927117,4085.7722686306515,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3881.0342144207775,3900.883009754147,3858.009501347348,3880.287198006532
2023-02-21,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4004.659159299514,4025.140210390867,3980.901026027423,4003.888347716782,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3882.455454928826,3902.311518920601,3859.4223101711855,3881.708164956057
2023-02-22,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3998.357642262686,4018.806465469655,3974.636893515875,3997.5880435877516,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3883.8766954368743,3903.7400280870547,3860.8351189950235,3883.129131905582
2023-02-23,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4019.6665877910377,4040.224391459192,3995.819421102621,4018.8928875980023,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3885.2979359449223,3905.168537253508,3862.247927818861,3884.550098855107
2023-02-24,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3977.30917279627,3997.6503476962575,3953.713296684773,3976.543625503343,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3886.7191764529707,3906.5970464199613,3863.660736642699,3885.9710658046324
2023-02-27,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3989.531511087097,4009.9351947612477,3965.86312444962,3988.7636112544033,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3888.140416961019,3908.025555586415,3865.073545466537,3887.3920327541578
2023-02-28,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3977.4193742070893,3997.761112710778,3953.822844312161,3976.653805702738,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3889.5642597710184,3909.4566803637877,3866.4889411538493,3888.815601504746
2023-03-01,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3958.625024507424,3978.870642961662,3935.139994404904,3957.863073515041,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3890.988102581018,3910.8878051411602,3867.9043368411617,3890.239170255335
2023-03-02,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3988.639881490471,4009.03900509831,3964.9767845552997,3987.872153277482,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3892.4119453910175,3912.3189299185324,3869.319732528474,3891.6627390059234
2023-03-03,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4053.0475969590993,4073.7761213120993,4029.0023933259577,4052.267471632866,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3893.8357882010173,3913.750054695905,3870.7351282157865,3893.0863077565123
2023-03-06,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4055.832687159796,4076.5754553154334,4031.7709606363082,4055.052025763026,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3895.2596310110166,3915.181179473277,3872.150523903099,3894.5098765071007
2023-03-07,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3993.6690731478443,4014.0939175791505,3969.9761399142776,3992.9003769225906,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3896.6860808878014,3916.6149246507716,3873.568511190452,3895.93605182267
2023-03-08,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3999.3194000298336,4019.773141960015,3975.5929455367154,3998.5496162370155,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3898.112530764586,3918.0486698282657,3874.9864984778055,3897.3622271382387
2023-03-09,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3925.494473091224,3945.570651778118,3902.2059940619947,3924.7388990242566,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3899.5389806413714,3919.4824150057602,3876.404485765159,3898.7884024538084
2023-03-10,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3868.660600038879,3888.446112925913,3845.709294955455,3867.9159652818244,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3900.965430518156,3920.9161601832543,3877.822473052512,3900.2145777693772
2023-03-13,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3862.8199252654754,3882.5755671563315,3839.9032707038928,3862.0764147139,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3902.391880394941,3922.3499053607484,3879.2404603398654,3901.6407530849465
2023-03-14,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3926.4662491684453,3946.5473978152527,3903.1720049580517,3925.7104880552833,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3903.82094211207,3923.786275736337,3880.6610439724986,3903.0695397381364
2023-03-15,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3899.0561528047547,3918.9971178399956,3875.924522364099,3898.3056675512653,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3905.2500038291987,3925.222646111925,3882.0816276051314,3904.4983263913255
2023-03-16,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3967.531302163609,3987.8224700442656,3943.9934344728954,3966.767636902495,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3906.679065546328,3926.6590164875133,3883.5022112377646,3905.9271130445154
2023-03-17,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3923.811396998716,3943.878967919988,3900.5329030255234,3923.0561468880446,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3908.1081272634565,3928.0953868631013,3884.9227948703974,3907.355899697705
2023-03-20,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3958.8053540887645,3979.0518948036042,3935.319254158812,3958.043368386778,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3909.5371889805856,3929.53175723869,3886.3433785030306,3908.7846863508944
2023-03-21,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4010.199284770684,4030.7086697572113,3986.408284022473,4009.427406831812,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3910.9688673203577,3930.970757619129,3887.7665632348712,3910.2160891230833
2023-03-22,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3944.1786213800697,3964.350356512714,3920.7792963418633,3943.419451012558,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3912.40054566013,3932.4097579995687,3889.189747966712,3911.6474918952717
2023-03-23,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3955.9501357175463,3976.1820739728482,3932.4809747219415,3955.188699584276,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3913.832223999902,3933.848758380008,3890.612932698552,3913.0788946674606
2023-03-24,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3978.2609122533427,3998.6069546398426,3954.6593898303963,3977.4951817708434,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3915.263902339674,3935.2877587604476,3892.0361174303926,3914.5102974396495
2023-03-27,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3984.8128870420323,4005.19243823042,3961.1724942223723,3984.045895443953,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3916.6955806794463,3936.726759140887,3893.459302162233,3915.941700211838
2023-03-28,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3978.5414249354276,3998.8889019495314,3954.938238336475,3977.7756404602123,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3918.129880432917,3938.168394341736,3894.885092755913,3917.3757238931594
2023-03-29,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4035.184950096358,4055.822119413019,4011.24571881389,4034.408262949144,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3919.564180186388,3939.6100295425854,3896.310883349593,3918.8097475744803
2023-03-30,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4058.247099887738,4079.0022160881076,4034.171049563626,4057.4659737679485,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3920.9984799398585,3941.0516647434342,3897.7366739432723,3920.243771255801
2023-03-31,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4116.834177203112,4137.888925625865,4092.410551833157,4116.041774318935,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3922.4327796933294,3942.4932999442835,3899.162464536952,3921.677794937122
2023-04-03,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4132.062008516274,4153.19463672323,4107.54804216313,4131.2666745989445,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3923.8670794468003,3943.934935145133,3900.588255130632,3923.1118186184435
2023-04-04,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4108.108229128267,4129.118350385204,4083.7363715190736,4107.317505803218,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3925.3040054137978,3945.3792099907673,3902.0166563575035,3924.548468007801
2023-04-05,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4097.869516232181,4118.827273581581,4073.5584010472094,4097.080763641264,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3926.7409313807952,3946.823484836402,3903.445057584375,3925.9851173971583
2023-04-06,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4112.536322181174,4133.569090059569,4088.1381943650263,4111.7447465425375,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3928.177857347793,3948.2677596820367,3904.873458811247,3927.4217667865164
2023-04-10,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4116.633811001622,4137.687534690373,4092.2113743288146,4115.841446683671,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3929.6147833147907,3949.712034527671,3906.3018600381183,3928.858416175874
2023-04-11,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4116.4634997303565,4137.516352395205,4092.042073450124,4115.671168193697,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3931.051709281788,3951.156309373306,3907.73026126499,3930.2950655652317
2023-04-12,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4099.4423909138695,4120.40819242519,4075.1219444562917,4098.65333557808,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3932.491266270929,3952.6032286969353,3909.161277905142,3931.734345470317
2023-04-13,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4153.8117596879,4175.0556227708485,4129.168760259428,4153.012239406775,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3933.9308232600697,3954.050148020565,3910.5922945452944,3933.173625375402
2023-04-14,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4145.216049644024,4166.415951638257,4120.624045323167,4144.41818385398,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3935.3703802492105,3955.497067344194,3912.023311185447,3934.612905280487
2023-04-17,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4158.921097825869,4180.191091625885,4134.2477866201425,4158.120594105988,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3936.8099372383513,3956.9439866678235,3913.4543278255987,3936.0521851855724
2023-04-18,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4162.477597902298,4183.7657807308615,4137.783187322209,4161.676409631911,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3938.249494227492,3958.3909059914527,3914.885344465751,3937.4914650906576
2023-04-19,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4162.1269570496925,4183.413346593752,4137.434626689612,4161.325836270202,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3939.691687056197,3959.8404746351357,3916.318981308025,3938.933380327964
2023-04-20,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4137.351676235582,4158.51135742021,4112.806328277753,4136.555324169895,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3941.1338798849024,3961.2900432788188,3917.752618150299,3940.375295565271
2023-04-21,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4141.088505893352,4162.267298367129,4116.520988733727,4140.291434567556,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3942.5760727136076,3962.739611922502,3919.186254992573,3941.8172108025774
2023-04-24,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4144.614951039557,4165.811778831781,4120.026512810141,4143.81720094819,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3944.0182655423127,3964.189180566185,3920.619891834847,3943.259126039884
2023-04-25,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4079.0851848425905,4099.946873379239,4054.8855100151695,4078.3000478353306,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3945.460458371018,3965.638749209868,3922.053528677121,3944.7010412771906
2023-04-26,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4063.4165478861532,4084.198102223792,4039.3098291756437,4062.634426757741,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3946.9052918655293,3967.090972024529,3923.4897905191265,3946.1455966720314
2023-04-27,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4142.9218566369755,4164.110025426878,4118.343462898454,4142.124432430215,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3948.3501253600407,3968.5431948391906,3924.926052361132,3947.590152066872
2023-04-28,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4177.114348921066,4198.477388568526,4152.333104014374,4176.310343387894,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3949.794958854552,3969.9954176538517,3926.362314203137,3949.034707461713
2023-05-01,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4175.501400999081,4196.856191537819,4150.729725104424,4174.697705924025,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3951.2397923490635,3971.4476404685133,3927.7985760451425,3950.4792628565538
2023-05-02,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4127.12298164957,4148.2303501633605,4102.638316681106,4126.328598389704,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3952.684625843575,3972.8998632831745,3929.234837887148,3951.923818251395
2023-05-03,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4098.240193704935,4119.19984681224,4073.9268794302416,4097.451369766502,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3954.1321048389714,3974.3547451286213,3930.6737295352787,3953.3710186379185
2023-05-04,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4068.6561240550895,4089.4644751868987,4044.5183209141805,4067.8729944198762,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3955.579583834368,3975.809626974068,3932.11262118341,3954.8182190244415
2023-05-05,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4143.823504543675,4165.016284636589,4119.239761667992,4143.025906788899,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3957.027062829764,3977.264508819514,3933.55151283154,3956.2654194109646
2023-05-08,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,4145.696928527597,4166.899289883437,4121.1020713335865,4144.898970178611,1.0018310074448293,1.0069546774582265,0.9958875217087921,1.001638176316446,3958.4745418251605,3978.719390664961,3934.9904044796713,3957.712619797488
