,open_rel,high_rel,low_rel,close_rel,open,high,low,close,daisy_chained_open_rel,daisy_chained_high_rel,daisy_chained_low_rel,daisy_chained_close_rel,daisy_chained_open,daisy_chained_high,daisy_chained_low,daisy_chained_close
2023-01-10,0.9990453224739428,1.0066552300221525,0.9937390286667929,1.0019286627885116,3915.5083801060005,3945.3335102643214,3894.711688102328,3926.808911633874,0.9990453224739428,1.0066552300221525,0.9937390286667929,1.0019286627885116,3888.3743091476085,3917.99275421692,3867.721736083738,3899.5965291525386
2023-01-11,0.9992148788780384,1.006780575398863,0.9936914363283785,1.0020594068709459,3966.49337534305,3996.5262399090807,3944.5674625634947,3977.7850421089756,0.9992148788780384,1.006780575398863,0.9936914363283785,1.0020594068709459,3888.741934979726,3918.18609353839,3867.245815253775,3899.812261818397
2023-01-12,0.9995004519962244,1.0070623331549096,0.9936880639413412,1.0021847483053459,3981.1802153778012,4011.300473552641,3958.028485649232,3991.8722239074045,0.9995004519962244,1.0070623331549096,0.9936880639413412,1.0021847483053459,3889.109560811844,3918.5332436658423,3866.4932489229923,3899.554300900762
2023-01-13,0.9999906984962811,1.0073806860385517,0.9938761976676369,1.0025318144150805,3999.052802449493,4028.6060277299116,3974.60036333067,4009.2149537092046,0.9999906984962811,1.0073806860385517,0.9938761976676369,1.0025318144150805,3889.4771866439614,3918.2206419565628,3865.694753950848,3899.360890972062
2023-01-17,1.0003295162038188,1.0075873725639786,0.994043244501952,1.0027089132176508,3992.2850892839547,4021.250976281661,3967.1967675099554,4001.7811913842474,1.0003295162038188,1.0075873725639786,0.994043244501952,1.0027089132176508,3889.8448124760794,3918.067447572764,3865.400245987511,3899.0972487794675
2023-01-18,1.000472724335274,1.0075714858278435,0.9941575646333185,1.0027528187373442,3930.717267731885,3958.6073078095815,3905.90588938526,3939.6754394244026,1.000472724335274,1.0075714858278435,0.9941575646333185,1.0027528187373442,3890.212438308197,3917.81508012267,3865.6567335649484,3899.0782988036385
2023-01-19,1.0004431299554442,1.0074671225995804,0.9941954755684965,1.0027755278679158,3900.577697226783,3927.9631909473737,3876.2190299202325,3909.6713668278235,1.0004431299554442,1.0074671225995804,0.9941954755684965,1.0027755278679158,3890.223864611922,3917.5366653008473,3865.9298558210044,3899.2933956519046
2023-01-20,1.0004035443106294,1.007418499826284,0.9941741613245808,1.0028083939767922,3974.2131241638494,4002.0808065948945,3949.466215019643,3983.7666539961447,1.0004035443106294,1.007418499826284,0.9941741613245808,1.0028083939767922,3890.2352909156475,3917.514110214522,3866.011300836069,3899.5869481482296
2023-01-23,1.0002417869952351,1.0071552868984108,0.9941655030050525,1.0027855587844332,4020.781937781316,4048.572893827101,3996.35643063474,4031.0074170572525,1.0002417869952351,1.0071552868984108,0.9941655030050525,1.0027855587844332,3890.246717219373,3917.1354361796352,3866.614187412044,3900.14022495015
2023-01-24,1.0000990425933785,1.006882059763324,0.9941909285297945,1.0028462845483408,4017.347849145471,4044.594889966284,3993.6152503577578,4028.383382716457,1.0000990425933785,1.006882059763324,0.9941909285297945,1.0028462845483408,3890.258143523098,3916.6432180599268,3867.2763308527046,3900.9445654996725
2023-01-25,1.000014685963693,1.0066983864865728,0.99414288148751,1.0027527647108638,4016.2789820611024,4043.1221937751034,3992.696523487767,4027.275708687065,1.000014685963693,1.0066983864865728,0.99414288148751,1.0027527647108638,3890.2695698268235,3916.2705847348575,3867.427003018263,3900.9212778261353
2023-01-26,0.9999937338172893,1.006651158990825,0.9940794692436115,1.002665854112816,4060.4045566037357,4087.436565501115,4036.390099300837,4071.254514015301,0.9999937338172893,1.006651158990825,0.9940794692436115,1.002665854112816,3890.4636464541927,3916.36427936892,3867.4542709538364,3900.8594984652
2023-01-27,1.0001858865000013,1.0068054519612268,0.994120373645935,1.0027562404144328,4071.316662151445,4098.262000535292,4046.626628148197,4081.7794419813736,1.0001858865000013,1.0068054519612268,0.994120373645935,1.0027562404144328,3890.6577230815615,3916.4074000493947,3867.0632745408966,3900.656231802006
2023-01-30,1.0002813094041958,1.0067991202270363,0.9942039254820845,1.0028464826454353,4018.9002364848957,4045.0873012745797,3994.4827056841546,4029.2065125783506,1.0002813094041958,1.0067991202270363,0.9942039254820845,1.0028464826454353,3890.8517997089307,3916.20450372508,3867.2122495658277,3900.8297017534937
2023-01-31,1.0002956428645122,1.0067061134983117,0.99425424604372,1.0028803032221312,4077.8052177014706,4103.9381422872175,4053.176859421829,4088.34184411534,1.0002956428645122,1.0067061134983117,0.99425424604372,1.0028803032221312,3891.0458763362994,3915.981939492179,3867.5454718763367,3901.0999359515577
2023-02-01,1.00024943853361,1.00658027359285,0.994286454234526,1.0029312862107498,4120.237489702032,4146.315528786404,4095.6747051474017,4131.284583472183,1.00024943853361,1.00658027359285,0.994286454234526,1.0029312862107498,3891.2399529636687,3915.8686079462227,3868.042336599587,3901.673063372956
2023-02-02,1.0002386252025184,1.0065194112329592,0.9942966471796163,1.002976362304184,4180.7573960764785,4207.009574295073,4155.921354015473,4192.200480104537,1.0002386252025184,1.0065194112329592,0.9942966471796163,1.002976362304184,3891.08622286483,3915.5194724675057,3867.9709899204927,3901.7364525697267
2023-02-03,1.0002600410785205,1.0064715302527898,0.9944104368231341,1.0029733548301116,4137.555654720478,4163.24935546006,4113.358883710157,4148.77922278766,1.0002600410785205,1.0064715302527898,0.9944104368231341,1.0029733548301116,3890.932492765991,3915.09469465758,3868.1779946031293,3901.487068781795
2023-02-06,1.0000000995599592,1.0061633505320315,0.9944926813856567,1.002880897513415,4111.0804092989565,4136.418027105225,4088.4389725909455,4122.92360014945,1.0000000995599592,1.0061633505320315,0.9944926813856567,1.002880897513415,3890.7787626671516,3914.7586062708465,3869.350619130834,3901.9873090480696
2023-02-07,0.9998485864529677,1.0061219072564995,0.9944691315143792,1.0028280596156378,4163.369513990157,4189.491621816064,4140.969463625875,4175.776040239516,0.9998485864529677,1.0061219072564995,0.9944691315143792,1.0028280596156378,3890.6250325683127,3915.0358676549918,3869.692421041707,3902.218800892448
2023-02-08,0.9998024664365379,1.0061165557489409,0.9945467153622323,1.0029104319893367,4117.046584440362,4143.047120256333,4095.4041373215214,4129.84475147161,0.9998024664365379,1.0061165557489409,0.9945467153622323,1.0029104319893367,3890.471302469474,3915.0409390684767,3870.019913906304,3902.565142200959
2023-02-09,1.0000074349190622,1.0062521714281112,0.994626591675431,1.0030105250485888,4081.5303456221523,4107.018237683836,4059.5684339232716,4093.7874579858153,1.0000074349190622,1.0062521714281112,0.994626591675431,1.0030105250485888,3890.403052738223,3914.697414089963,3869.4695593957226,3902.08619688255
2023-02-10,1.0000290615812455,1.0062202566619118,0.9946634226889173,1.0029880500327653,4090.5788752356216,4115.903711065284,4068.6309439721085,4102.682499137025,1.0000290615812455,1.0062202566619118,0.9946634226889173,1.0029880500327653,3890.3348030069724,3914.419924749772,3869.461277901426,3901.8459242302306
2023-02-13,0.9999980760126204,1.006139666137193,0.994717172475574,1.0029729586359224,4137.282039906254,4162.691579312747,4115.433410511468,4149.589992034816,0.9999980760126204,1.006139666137193,0.994717172475574,1.0029729586359224,3890.2665532757214,3914.159021890083,3869.7223913477665,3901.8396619115892
2023-02-14,0.9999771027875985,1.0061616285122725,0.9947185365871846,1.0029376253177769,4136.03529415287,4161.615296538466,4114.285180734352,4148.280400205616,0.9999771027875985,1.0061616285122725,0.9947185365871846,1.0029376253177769,3890.198303544471,3914.2578859241926,3869.740969816629,3901.7155869826606
2023-02-15,0.9999122860369032,1.0061033006122322,0.9947770607644784,1.002825394309274,4147.23619756666,4172.914049619295,4125.937337226751,4159.318605437145,0.9999122860369032,1.0061033006122322,0.9947770607644784,1.002825394309274,3890.13005381322,3914.216018351707,3870.1516072591353,3901.463417947865
2023-02-16,0.9997034812458824,1.0058849838302795,0.994798147656459,1.0027193943548376,4089.1971167229694,4114.4819967092135,4069.132291155456,4101.533437862971,0.9997034812458824,1.0058849838302795,0.994798147656459,1.0027193943548376,3890.2386973745924,3914.2933505921383,3871.15011869992,3901.9747992332705
2023-02-17,0.9996188084369251,1.0059460581310635,0.9947217005682814,1.0026487097097199,4077.5350853069767,4103.34450626184,4057.559341571071,4089.894325289821,0.9996188084369251,1.0059460581310635,0.9947217005682814,1.0026487097097199,3890.347340935965,3914.97192664331,3871.2886253393217,3902.139204254691
2023-02-21,0.9998037311536246,1.0061469074510512,0.994817358894975,1.0028355512875788,3996.55544668963,4021.9112790303852,3976.6232214052397,4008.6746625838905,0.9998037311536246,1.0061469074510512,0.994817358894975,1.0028355512875788,3890.455984497338,3915.138677127991,3871.0529144845755,3902.253462758848
2023-02-22,0.9999681443749009,1.0061839441221745,0.994974155946216,1.0030394832420535,3990.922862607448,4015.730430188805,3970.991605089145,4003.1807295931976,0.9999681443749009,1.0061839441221745,0.994974155946216,1.0030394832420535,3890.5646280587102,3914.7483690787367,3871.134574368628,3902.514251078747
2023-02-23,1.000139640011863,1.0062508026431747,0.9950722014682282,1.003137667365667,4012.880280412398,4037.400220461263,3992.5480953950014,4024.9093255246125,1.000139640011863,1.0062508026431747,0.9950722014682282,1.003137667365667,3890.6732716200827,3914.446489035889,3870.9602766456374,3902.3359879312693
2023-02-24,1.0000648530748002,1.0060878995739777,0.9951851006500002,1.0031864712862448,3970.2974693010797,3994.2092048246745,3950.924656984527,3982.6904184652435,1.0000648530748002,1.0060878995739777,0.9951851006500002,1.0031864712862448,3890.3595787695676,3913.7898758842057,3871.3768182721096,3902.5030085409635
2023-02-27,0.99997999055828,1.0060032203561902,0.99523754316303,1.00318672340982,3982.160317600805,4006.1462642312345,3963.2747538855447,3994.930297431521,0.99997999055828,1.0060032203561902,0.99523754316303,1.00318672340982,3890.045885919053,3913.4769950577715,3871.5971787916433,3902.52047346496
2023-02-28,0.999764946496298,1.005810309988835,0.9952357432935439,1.002985024549866,3969.2168023322774,3993.217802202173,3951.2351862368637,3982.00099521665,0.999764946496298,1.005810309988835,0.9952357432935439,1.002985024549866,3889.732193068538,3913.25256661047,3872.1106635595847,3902.260379131724
2023-03-01,0.999581625754575,1.0057076069642368,0.9951844185941949,1.0028570898444096,3949.73684019037,3973.9429810824154,3932.3617597889156,3962.6794762403015,0.999581625754575,1.0057076069642368,0.9951844185941949,1.0028570898444096,3889.4185002180234,3913.254977435039,3872.3087630657797,3902.163483018388
2023-03-02,0.9995968655954702,1.0057904846844306,0.9951351969002455,1.0028731537178988,3979.7449808385254,4004.4039461983575,3961.9815161787924,3992.789030554756,0.9995968655954702,1.0057904846844306,0.9951351969002455,1.0028731537178988,3889.1048073675083,3913.202155611522,3871.745912228174,3901.851773995567
2023-03-03,0.9998155141011494,1.006083413491734,0.9951475496887194,1.002958155380308,4044.893636468174,4070.2513009586987,4026.008732922671,4057.607631732789,0.9998155141011494,1.006083413491734,0.9951475496887194,1.002958155380308,3889.4964723261346,3913.8799433012687,3871.337091061269,3901.722019936348
2023-03-06,1.000150938151171,1.0063792476554512,0.9953035131161985,1.0031661213119818,4049.031061029964,4074.2458737932816,4029.4066485698804,4061.237788841853,1.000150938151171,1.0063792476554512,0.9953035131161985,1.0031661213119818,3889.888137284761,3914.1119082495943,3871.035041796221,3901.615092448808
2023-03-07,1.0004227680103477,1.006600725889064,0.9954569756723913,1.00332151947828,3988.0553097134098,4012.6829356623875,3968.2598241111505,3999.6108056026314,1.0004227680103477,1.006600725889064,0.9954569756723913,1.00332151947828,3890.2798022433876,3914.303630491998,3870.969644325943,3901.5519910099915
2023-03-08,1.000502192243395,1.0066191912394022,0.9955646647056506,1.0033600043411124,3994.0147564575554,4018.4338776196064,3974.3040971516048,4005.423170929764,1.000502192243395,1.0066191912394022,0.9955646647056506,1.0033600043411124,3890.671467202014,3914.4587548693244,3871.4708121124418,3901.784694212824
2023-03-09,1.0005035412749541,1.0066129301521762,0.9956438210710548,1.003416101836537,3920.293035848478,3944.2315764738755,3901.2510969791356,3931.70538014814,1.0005035412749541,1.0066129301521762,0.9956438210710548,1.003416101836537,3891.06313216064,3914.823185813122,3872.163170953194,3902.390385442441
2023-03-10,1.0005960974870856,1.0066337180214715,0.9957815016137528,1.0035076587118945,3863.8918840951546,3887.206699174534,3845.2998888166517,3875.1351398052648,1.0005960974870856,1.0066337180214715,0.9957815016137528,1.0035076587118945,3891.5047794066645,3914.986211349897,3872.7799183972725,3902.8283838563866
2023-03-13,1.0005488813825139,1.0065014580731133,0.9958868602896773,1.003605824826681,3857.876354879442,3880.8280619799875,3839.9007204305262,3869.663195133724,1.0005488813825139,1.0065014580731133,0.9958868602896773,1.003605824826681,3891.9464266526884,3915.100827213652,3873.8120439444956,3903.8373600547293
2023-03-14,1.0005002530105287,1.0064610745020484,0.9958652618558428,1.0036076977446662,3921.250636621635,3944.612824685133,3903.084762138986,3933.4296136936928,1.0005002530105287,1.0064610745020484,0.9958652618558428,1.0036076977446662,3892.3880738987127,3915.57830340082,3874.355910249739,3904.477406996891
2023-03-15,1.0005544672163136,1.0064968748512935,0.9958656786677238,1.0037182539322784,3894.087947593187,3917.2153821399943,3875.839510777274,3906.401184026652,1.0005544672163136,1.0064968748512935,0.9958656786677238,1.0037182539322784,3892.8297211447366,3915.949682940485,3874.587180617288,3905.138979024056
2023-03-16,1.0005675148809252,1.006533787890229,0.995869429974653,1.003656105471055,3962.5275178326306,3986.1556295059163,3943.921786140019,3974.7592013749104,1.0005675148809252,1.006533787890229,0.995869429974653,1.003656105471055,3893.271368390761,3916.486513333668,3874.990823420205,3905.289269366354
2023-03-17,1.0006881478123821,1.0065870203779568,0.9959613180484228,1.0036163059638679,3919.3352272478883,3942.4389874931203,3900.8219367211746,3930.803768590323,1.0006881478123821,1.0065870203779568,0.9959613180484228,1.0036163059638679,3894.431152563995,3917.388107869802,3876.03549840753,3905.826820984481
2023-03-20,1.0007297359259177,1.0066668691095488,0.9959397196145883,1.003623635556368,3954.453602592779,3977.91459996722,3935.5255178374186,3965.889049555477,1.0007297359259177,1.0066668691095488,0.9959397196145883,1.003623635556368,3895.5909367372287,3918.7027134637947,3876.9445995101514,3906.8561652674657
2023-03-21,1.0010503627860243,1.0070380835843553,0.9959496473157543,1.0037468519492077,4007.074465685293,4031.042533637308,3986.656964750813,4017.868161261925,1.0010503627860243,1.0070380835843553,0.9959496473157543,1.0037468519492077,3896.750720910463,3920.0588942101253,3876.8953595571975,3907.2472418460516
2023-03-22,1.0012868227240086,1.007179112587178,0.9961078842625843,1.0038961091055734,3942.03618245974,3965.2339508823425,3921.6468571052665,3952.308864665369,1.0012868227240086,1.007179112587178,0.9961078842625843,1.0038961091055734,3897.9105050836965,3920.848606370362,3877.7494102047604,3908.0681987301623
2023-03-23,1.0014894725585406,1.0073315334130217,0.9961574848764254,1.0040439255557967,3954.60151008136,3977.670172618667,3933.5469836812385,3964.6883297206855,1.0014894725585406,1.0073315334130217,0.9961574848764254,1.0040439255557967,3899.0702892569307,3921.815017514078,3878.3114142775394,3909.0154679730476
2023-03-24,1.0014624497701206,1.007243895853597,0.9961955663255547,1.0040609799147588,3976.797373412651,3999.755437995675,3955.8826319231143,3987.116110631708,1.0014624497701206,1.007243895853597,0.9961955663255547,1.0040609799147588,3900.2054681777004,3922.721367434757,3879.693538234181,3910.325469663197
2023-03-27,1.0015208375422917,1.0072574777325163,0.9962581638916858,1.004152824931345,3983.579176949592,4006.396835405416,3962.646734624097,3994.0479857491728,1.0015208375422917,1.0072574777325163,0.9962581638916858,1.004152824931345,3901.3406470984705,3923.6872490991077,3880.8403421064077,3911.593333811172
