,open_rel,high_rel,low_rel,close_rel,open,high,low,close,daisy_chained_open_rel,daisy_chained_high_rel,daisy_chained_low_rel,daisy_chained_close_rel,daisy_chained_open,daisy_chained_high,daisy_chained_low,daisy_chained_close
2022-12-20,1.0135836601257324,1.016539454460144,1.0050839185714722,1.0130544900894165,3873.5315872097012,3884.8275099539756,3841.0488048911093,3871.509300415516,1.0135836601257324,1.016539454460144,1.0050839185714722,1.0130544900894165,3869.5177959156035,3880.802013714313,3837.0686725735663,3867.4976046347615
2022-12-21,1.0135836601257324,1.016539454460144,1.0050839185714722,1.0130544900894165,3931.1234107780456,3942.587281756401,3898.1576731443406,3929.0710565423965,1.0135836601257324,1.016539454460144,1.0050839185714722,1.0130544900894165,3880.0302388336418,3891.3451128282236,3847.492959919033,3878.0045592344504
2022-12-22,1.0135836601257324,1.016539454460144,1.0050839185714722,1.0130544900894165,3874.3120466279984,3885.61024533391,3841.8227195084096,3872.2893523728844,1.0135836601257324,1.016539454460144,1.0050839185714722,1.0130544900894165,3890.54268175168,3901.8882119421346,3857.9172472645005,3888.511513834139
2022-12-23,1.0135836601257324,1.016539454460144,1.0050839185714722,1.0130544900894165,3897.0467281246188,3908.411225297451,3864.366751801968,3895.0121645855907,1.0135836601257324,1.016539454460144,1.0050839185714722,1.0130544900894165,3901.0551246697178,3912.4313110560447,3868.341534609967,3899.0184684338274
2022-12-27,1.0135836601257324,1.016539454460144,1.0050839185714722,1.0130544900894165,3881.265230536461,3892.5837059915066,3848.71759518981,3879.238906174898,1.0135836601257324,1.016539454460144,1.0050839185714722,1.0130544900894165,3911.567567587756,3922.9744101699553,3878.7658219554337,3909.525423033516
2022-12-28,1.0135836601257324,1.016539454460144,1.0050839185714722,1.0130544900894165,3834.6099746608734,3845.792394902706,3802.4535824179648,3832.608007996082,1.0135836601257324,1.016539454460144,1.0050839185714722,1.0130544900894165,3922.0800105057942,3933.5175092838663,3889.190109300901,3920.0323776332043
2022-12-29,1.0135836601257324,1.016539454460144,1.0050839185714722,1.0130544900894165,3901.5673112487793,3912.9449912643436,3868.8494260787966,3899.5303876113894,1.0135836601257324,1.016539454460144,1.0050839185714722,1.0130544900894165,3932.735250875522,3944.203822272812,3899.7559966227213,3930.6820551331316
2022-12-30,1.0135836601257324,1.016539454460144,1.0050839185714722,1.0130544900894165,3891.6544630527496,3903.003235399723,3859.0197053551674,3889.6227146983147,1.0135836601257324,1.016539454460144,1.0050839185714722,1.0130544900894165,3943.39049124525,3954.8901352617577,3910.321883944542,3941.331732633059
2023-01-03,1.0135836601257324,1.016539454460144,1.0050839185714722,1.0130544900894165,3876.0858180332184,3887.389189379215,3843.5816163659097,3874.062197730541,1.0135836601257324,1.016539454460144,1.0050839185714722,1.0130544900894165,3954.045731614978,3965.576448250704,3920.887771266363,3951.981410132986
2023-01-04,1.0135836601257324,1.016539454460144,1.0050839185714722,1.0130544900894165,3905.307434954643,3916.696021851301,3872.558185738325,3903.268558679819,1.0135836601257324,1.016539454460144,1.0050839185714722,1.0130544900894165,3964.700971984706,3976.26276123965,3931.4536585881838,3962.6310876329135
